232	#RESOURCE_AREASET_TXT_000232#	13,53,22	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
233	#RESOURCE_AREASET_TXT_000233#	69,246,187	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
234	#RESOURCE_AREASET_TXT_000234#	204,120,163	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
235	#RESOURCE_AREASET_TXT_000235#	232,4,130	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
236	#RESOURCE_AREASET_TXT_000236#	171,198,235	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
237	#RESOURCE_AREASET_TXT_000237#	167,132,219	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
238	#RESOURCE_AREASET_TXT_000238#	248,56,223	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
239	#RESOURCE_AREASET_TXT_000239#	96,68,85	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
240	#RESOURCE_AREASET_TXT_000240#	241,204,135	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
241	#RESOURCE_AREASET_TXT_000241#	179,42,224	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
242	#RESOURCE_AREASET_TXT_000242#	3,196,74	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
243	#RESOURCE_AREASET_TXT_000243#	198,52,240	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
244	#RESOURCE_AREASET_TXT_000244#	215,130,9	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
245	#RESOURCE_AREASET_TXT_000245#	48,202,188	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
246	#RESOURCE_AREASET_TXT_000246#	27,69,133	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
247	#RESOURCE_AREASET_TXT_000247#	166,14,218	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
248	#RESOURCE_AREASET_TXT_000248#	110,125,152	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
249	#RESOURCE_AREASET_TXT_000249#	206,63,239	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
250	#RESOURCE_AREASET_TXT_000250#	217,104,215	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
251	#RESOURCE_AREASET_TXT_000251#	239,134,60	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
252	#RESOURCE_AREASET_TXT_000252#	180,40,8	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
253	#RESOURCE_AREASET_TXT_000253#	13,75,166	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
254	#RESOURCE_AREASET_TXT_000254#	18,222,247	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
255	#RESOURCE_AREASET_TXT_000255#	122,97,10	-1	114,148,155	255,255,255	-1.0,-1.0,-1.0	0
